1.4	2.4	0.142	3	3	1	0.151	4	4	2	
1.4	2.6	0.142	3	3	1	0.151	4	4	2	
1.4	2.8	0.141	3	3	1	0.15	4	4	2	
1.4	3	0.141	3	3	1	0.15	4	4	2	
1.4	3.2	0.141	3	3	1	0.15	4	4	2	
1.4	3.4	0.141	3	3	1	0.15	4	4	2	
1.4	3.6	0.141	3	3	1	0.15	4	4	2	
1.4	3.8	0.141	3	3	1	0.15	4	4	2	
1.4	4	0.141	3	3	1	0.15	4	4	2	
1.6	0	0.141	3	3	1	0.15	4	4	2	
1.6	0.2	0.141	3	3	1	0.15	4	4	2	
1.6	0.4	0.141	3	3	1	0.15	4	4	2	
1.6	0.6	0.141	3	3	1	0.151	4	4	2	
1.6	0.8	0.142	3	3	1	0.151	4	4	2	
1.6	1	0.144	3	3	1	0.153	4	4	2	
1.6	1.2	0.147	3	3	1	0.156	4	4	2	
1.6	1.4	0.153	3	3	1	0.162	4	4	2	
1.6	1.6	0.157	3	3	1	0.166	4	4	2	
1.6	1.8	0.153	3	3	1	0.162	4	4	2	
1.6	2	0.147	3	3	1	0.156	4	4	2	
1.6	2.2	0.144	3	3	1	0.153	4	4	2	
1.6	2.4	0.142	3	3	1	0.151	4	4	2	
1.6	2.6	0.142	3	3	1	0.151	4	4	2	
1.6	2.8	0.141	3	3	1	0.15	4	4	2	
1.6	3	0.141	3	3	1	0.15	4	4	2	
1.6	3.2	0.141	3	3	1	0.15	4	4	2	
1.6	3.4	0.141	3	3	1	0.15	4	4	2	
1.6	3.6	0.141	3	3	1	0.15	4	4	2	
1.6	3.8	0.141	3	3	1	0.15	4	4	2	
1.6	4	0.141	3	3	1	0.15	4	4	2	
1.8	0	0.141	3	3	1	0.15	4	4	2	
1.8	0.2	0.141	3	3	1	0.15	4	4	2	
1.8	0.4	0.141	3	3	1	0.15	4	4	2	
1.8	0.6	0.141	3	3	1	0.15	4	4	2	
1.8	0.8	0.141	3	3	1	0.15	4	4	2	
1.8	1	0.142	3	3	1	0.151	4	4	2	
1.8	1.2	0.144	3	3	1	0.153	4	4	2	
1.8	1.4	0.147	3	3	1	0.156	4	4	2	
1.8	1.6	0.153	3	3	1	0.162	4	4	2	
1.8	1.8	0.157	3	3	1	0.166	4	4	2	
1.8	2	0.153	3	3	1	0.162	4	4	2	
1.8	2.2	0.147	3	3	1	0.161	3	3	2	
1.8	2.4	0.144	3	3	1	0.153	4	4	2	
1.8	2.6	0.142	3	3	1	0.151	4	4	2	
1.8	2.8	0.141	3	3	1	0.15	4	4	2	
1.8	3	0.141	3	3	1	0.15	4	4	2	
1.8	3.2	0.141	3	3	1	0.15	4	4	2	
1.8	3.4	0.141	3	3	1	0.15	4	4	2	
1.8	3.6	0.141	3	3	1	0.15	4	4	2	
1.8	3.8	0.141	3	3	1	0.15	4	4	2	
1.8	4	0.141	3	3	1	0.15	4	4	2	
2	0	0.141	3	3	1	0.15	4	4	2	
2	0.2	0.141	3	3	1	0.15	4	4	2	
2	0.4	0.141	3	3	1	0.15	4	4	2	
2	0.6	0.141	3	3	1	0.15	4	4	2	
2	0.8	0.141	3	3	1	0.15	4	4	2	
2	1	0.141	3	3	1	0.15	4	4	2	
2	1.2	0.142	3	3	1	0.151	4	4	2	
2	1.4	0.144	3	3	1	0.153	4	4	2	
2	1.6	0.147	3	3	1	0.156	4	4	2	
2	1.8	0.153	3	3	1	0.162	4	4	2	
2	2	0.157	3	3	1	0.166	4	4	2	
2	2.2	0.153	3	3	1	0.162	4	4	2	
2	2.4	0.147	3	3	1	0.156	4	4	2	
2	2.6	0.144	3	3	1	0.153	4	4	2	
2	2.8	0.142	3	3	1	0.151	4	4	2	
2	3	0.141	3	3	1	0.15	4	4	2	
2	3.2	0.141	3	3	1	0.15	4	4	2	
2	3.4	0.141	3	3	1	0.15	4	4	2	
2	3.6	0.141	3	3	1	0.15	4	4	2	
2	3.8	0.141	3	3	1	0.15	4	4	2	
2	4	0.141	3	3	1	0.15	4	4	2	
2.2	0	0.141	3	3	1	0.15	4	4	2	
2.2	0.2	0.141	3	3	1	0.15	4	4	2	
2.2	0.4	0.141	3	3	1	0.15	4	4	2	
2.2	0.6	0.141	3	3	1	0.15	4	4	2	
2.2	0.8	0.141	3	3	1	0.15	4	4	2	
2.2	1	0.141	3	3	1	0.15	4	4	2	
2.2	1.2	0.141	3	3	1	0.15	4	4	2	
2.2	1.4	0.142	3	3	1	0.151	4	4	2	
2.2	1.6	0.144	3	3	1	0.153	4	4	2	
2.2	1.8	0.147	3	3	1	0.161	3	3	2	
2.2	2	0.153	3	3	1	0.162	4	4	2	
2.2	2.2	0.157	3	3	1	0.166	4	4	2	
2.2	2.4	0.153	3	3	1	0.162	4	4	2	
2.2	2.6	0.147	3	3	1	0.156	4	4	2	
2.2	2.8	0.144	3	3	1	0.153	4	4	2	
2.2	3	0.142	3	3	1	0.151	4	4	2	
2.2	3.2	0.141	3	3	1	0.15	4	4	2	
2.2	3.4	0.141	3	3	1	0.15	4	4	2	
2.2	3.6	0.141	3	3	1	0.15	4	4	2	
2.2	3.8	0.141	3	3	1	0.15	4	4	2	
2.2	4	0.141	3	3	1	0.15	4	4	2	
2.4	0	0.141	3	3	1	0.15	4	4	2	
2.4	0.2	0.141	3	3	1	0.15	4	4	2	
2.4	0.4	0.141	3	3	1	0.15	4	4	2	
2.4	0.6	0.141	3	3	1	0.15	4	4	2	
2.4	0.8	0.141	3	3	1	0.15	4	4	2	
2.4	1	0.141	3	3	1	0.15	4	4	2	
2.4	1.2	0.141	3	3	1	0.15	4	4	2	
2.4	1.4	0.141	3	3	1	0.15	4	4	2	
2.4	1.6	0.142	3	3	1	0.151	4	4	2	
2.4	1.8	0.144	3	3	1	0.153	4	4	2	
2.4	2	0.147	3	3	1	0.156	4	4	2	
2.4	2.2	0.153	3	3	1	0.162	4	4	2	
2.4	2.4	0.157	3	3	1	0.166	4	4	2	
2.4	2.6	0.153	3	3	1	0.162	4	4	2	
2.4	2.8	0.147	3	3	1	0.161	3	3	2	
2.4	3	0.144	3	3	1	0.153	4	4	2	
2.4	3.2	0.142	3	3	1	0.151	4	4	2	
2.4	3.4	0.141	3	3	1	0.15	4	4	2	
2.4	3.6	0.141	3	3	1	0.15	4	4	2	
2.4	3.8	0.141	3	3	1	0.15	4	4	2	
2.4	4	0.141	3	3	1	0.15	4	4	2	
2.6	0	0.141	3	3	1	0.15	4	4	2	
2.6	0.2	0.141	3	3	1	0.15	4	4	2	
2.6	0.4	0.141	3	3	1	0.15	4	4	2	
2.6	0.6	0.141	3	3	1	0.15	4	4	2	
2.6	0.8	0.141	3	3	1	0.15	4	4	2	
2.6	1	0.141	3	3	1	0.15	4	4	2	
2.6	1.2	0.141	3	3	1	0.15	4	4	2	
2.6	1.4	0.141	3	3	1	0.15	4	4	2	
2.6	1.6	0.141	3	3	1	0.15	4	4	2	
2.6	1.8	0.142	3	3	1	0.151	4	4	2	
2.6	2	0.144	3	3	1	0.153	4	4	2	
2.6	2.2	0.147	3	3	1	0.156	4	4	2	
2.6	2.4	0.153	3	3	1	0.161	4	4	2	
2.6	2.6	0.157	3	3	1	0.166	4	4	2	
2.6	2.8	0.153	3	3	1	0.161	4	4	2	
2.6	3	0.147	3	3	1	0.156	4	4	2	
2.6	3.2	0.144	3	3	1	0.153	4	4	2	
2.6	3.4	0.142	3	3	1	0.151	4	4	2	
2.6	3.6	0.141	3	3	1	0.15	4	4	2	
2.6	3.8	0.141	3	3	1	0.15	4	4	2	
2.6	4	0.141	3	3	1	0.15	4	4	2	
2.8	0	0.141	3	3	1	0.15	4	4	2	
2.8	0.2	0.141	3	3	1	0.15	4	4	2	
2.8	0.4	0.141	3	3	1	0.15	4	4	2	
2.8	0.6	0.141	3	3	1	0.15	4	4	2	
2.8	0.8	0.141	3	3	1	0.15	4	4	2	
2.8	1	0.141	3	3	1	0.15	4	4	2	
2.8	1.2	0.141	3	3	1	0.15	4	4	2	
2.8	1.4	0.141	3	3	1	0.15	4	4	2	
2.8	1.6	0.141	3	3	1	0.15	4	4	2	
2.8	1.8	0.141	3	3	1	0.15	4	4	2	
2.8	2	0.142	3	3	1	0.151	4	4	2	
2.8	2.2	0.144	3	3	1	0.153	4	4	2	
2.8	2.4	0.147	3	3	1	0.161	3	3	2	
2.8	2.6	0.153	3	3	1	0.161	4	4	2	
2.8	2.8	0.157	3	3	1	0.166	4	4	2	
2.8	3	0.153	3	3	1	0.162	4	4	2	
2.8	3.2	0.147	3	3	1	0.156	4	4	2	
2.8	3.4	0.144	3	3	1	0.153	4	4	2	
2.8	3.6	0.142	3	3	1	0.151	4	4	2	
2.8	3.8	0.141	3	3	1	0.15	4	4	2	
2.8	4	0.141	3	3	1	0.15	4	4	2	
3	0	0.141	3	3	1	0.15	4	4	2	
3	0.2	0.141	3	3	1	0.15	4	4	2	
3	0.4	0.141	3	3	1	0.15	4	4	2	
3	0.6	0.141	3	3	1	0.15	4	4	2	
3	0.8	0.141	3	3	1	0.15	4	4	2	
3	1	0.141	3	3	1	0.15	4	4	2	
3	1.2	0.141	3	3	1	0.15	4	4	2	
3	1.4	0.141	3	3	1	0.15	4	4	2	
3	1.6	0.141	3	3	1	0.15	4	4	2	
3	1.8	0.141	3	3	1	0.15	4	4	2	
3	2	0.141	3	3	1	0.15	4	4	2	
3	2.2	0.142	3	3	1	0.151	4	4	2	
3	2.4	0.144	3	3	1	0.152	4	4	2	
3	2.6	0.147	3	3	1	0.156	4	4	2	
3	2.8	0.153	3	3	1	0.162	4	4	2	
3	3	0.157	3	3	1	0.166	4	4	2	
3	3.2	0.153	3	3	1	0.161	4	4	2	
3	3.4	0.147	3	3	1	0.161	3	3	2	
3	3.6	0.144	3	3	1	0.153	4	4	2	
3	3.8	0.142	3	3	1	0.151	4	4	2	
3	4	0.141	3	3	1	0.15	4	4	2	
3.2	0	0.141	3	3	1	0.149	4	4	2	
3.2	0.2	0.141	3	3	1	0.149	4	4	2	
3.2	0.4	0.141	3	3	1	0.149	4	4	2	
3.2	0.6	0.141	3	3	1	0.149	4	4	2	
3.2	0.8	0.141	3	3	1	0.15	4	4	2	
3.2	1	0.141	3	3	1	0.15	4	4	2	
3.2	1.2	0.141	3	3	1	0.15	4	4	2	
3.2	1.4	0.141	3	3	1	0.15	4	4	2	
3.2	1.6	0.141	3	3	1	0.15	4	4	2	
3.2	1.8	0.141	3	3	1	0.15	4	4	2	
3.2	2	0.141	3	3	1	0.15	4	4	2	
3.2	2.2	0.141	3	3	1	0.15	4	4	2	
3.2	2.4	0.142	3	3	1	0.151	4	4	2	
3.2	2.6	0.144	3	3	1	0.152	4	4	2	
3.2	2.8	0.147	3	3	1	0.156	4	4	2	
3.2	3	0.152	3	3	1	0.161	4	4	2	
3.2	3.2	0.157	3	3	1	0.166	4	4	2	
3.2	3.4	0.152	3	3	1	0.161	4	4	2	
3.2	3.6	0.147	3	3	1	0.156	4	4	2	
3.2	3.8	0.144	3	3	1	0.152	4	4	2	
3.2	4	0.142	3	3	1	0.151	4	4	2	
3.4	0	0.141	3	3	1	0.149	4	4	2	
3.4	0.2	0.141	3	3	1	0.149	4	4	2	
3.4	0.4	0.141	3	3	1	0.149	4	4	2	
3.4	0.6	0.141	3	3	1	0.149	4	4	2	
3.4	0.8	0.141	3	3	1	0.149	4	4	2	
3.4	1	0.141	3	3	1	0.149	4	4	2	
3.4	1.2	0.141	3	3	1	0.149	4	4	2	
3.4	1.4	0.141	3	3	1	0.149	4	4	2	
3.4	1.6	0.141	3	3	1	0.149	4	4	2	
3.4	1.8	0.141	3	3	1	0.15	4	4	2	
3.4	2	0.141	3	3	1	0.15	4	4	2	
3.4	2.2	0.141	3	3	1	0.15	4	4	2	
3.4	2.4	0.141	3	3	1	0.15	4	4	2	
3.4	2.6	0.142	3	3	1	0.151	4	4	2	
3.4	2.8	0.144	3	3	1	0.152	4	4	2	
3.4	3	0.147	3	3	1	0.161	3	3	2	
3.4	3.2	0.152	3	3	1	0.161	4	4	2	
3.4	3.4	0.157	3	3	1	0.166	4	4	2	
3.4	3.6	0.153	3	3	1	0.161	4	4	2	
3.4	3.8	0.147	3	3	1	0.156	4	4	2	
3.4	4	0.144	3	3	1	0.152	4	4	2	
3.6	0	0.141	3	3	1	0.149	4	4	2	
3.6	0.2	0.141	3	3	1	0.149	4	4	2	
3.6	0.4	0.141	3	3	1	0.149	4	4	2	
3.6	0.6	0.141	3	3	1	0.149	4	4	2	
3.6	0.8	0.141	3	3	1	0.149	4	4	2	
3.6	1	0.141	3	3	1	0.149	4	4	2	
3.6	1.2	0.141	3	3	1	0.149	4	4	2	
3.6	1.4	0.141	3	3	1	0.149	4	4	2	
3.6	1.6	0.141	3	3	1	0.149	4	4	2	
3.6	1.8	0.141	3	3	1	0.149	4	4	2	
3.6	2	0.141	3	3	1	0.149	4	4	2	
3.6	2.2	0.141	3	3	1	0.15	4	4	2	
3.6	2.4	0.141	3	3	1	0.15	4	4	2	
3.6	2.6	0.141	3	3	1	0.15	4	4	2	
3.6	2.8	0.142	3	3	1	0.151	4	4	2	
3.6	3	0.144	3	3	1	0.152	4	4	2	
3.6	3.2	0.147	3	3	1	0.156	4	4	2	
3.6	3.4	0.153	3	3	1	0.161	4	4	2	
3.6	3.6	0.157	3	3	1	0.166	4	4	2	
3.6	3.8	0.152	3	3	1	0.161	4	4	2	
3.6	4	0.147	3	3	1	0.161	3	3	2	
